Product ID,Store ID,Date,DailyDemand,OptimizedStock
6778,68,2024-03-05,412,610
6811,87,2024-02-03,287,340
1931,15,2024-09-25,456,540
1985,36,2024-03-14,278,329
9071,64,2024-05-02,90,133
4345,87,2024-09-24,244,433
3034,88,2024-03-22,237,351
1508,96,2024-12-05,479,851
8016,64,2024-05-21,97,172
4958,96,2024-07-18,326,482
4077,30,2024-12-16,124,220
5912,75,2024-03-13,380,562
2778,26,2024-08-03,243,432
2664,5,2024-08-30,287,340
9104,41,2024-10-28,437,776
6450,18,2024-10-09,240,355
6795,47,2024-05-02,253,300
7046,4,2024-05-27,160,284
7529,15,2024-02-12,305,542
4006,30,2024-01-06,465,688
7537,26,2024-06-20,258,305
3433,43,2024-03-03,160,284
7363,1,2024-12-10,176,260
5794,64,2024-06-15,86,127
9087,10,2024-07-11,30,44
1926,87,2024-09-24,219,389
6255,92,2024-12-21,359,425
2033,15,2024-11-08,213,252
5355,63,2024-11-22,255,453
4385,53,2024-06-06,190,281
1589,28,2024-08-31,190,337
6443,48,2024-08-05,98,145
1401,85,2024-10-23,12,14
6648,99,2024-11-07,487,577
1140,97,2024-10-22,486,863
8543,84,2024-04-19,317,375
6488,82,2024-06-03,143,169
3161,59,2024-01-18,17,20
6531,8,2024-02-17,215,318
5819,33,2024-11-23,434,642
1448,55,2024-08-10,244,433
1957,96,2024-08-21,262,388
8007,78,2024-12-17,347,616
5717,30,2024-02-08,324,575
5649,41,2024-10-05,353,627
6269,54,2024-04-20,274,324
6474,37,2024-09-11,320,568
7296,50,2024-04-07,77,114
5972,56,2024-06-19,27,48
4898,22,2024-03-21,447,794
1272,3,2024-10-19,237,351
1670,19,2024-10-08,196,232
5960,61,2024-04-28,181,214
4690,78,2024-11-23,298,529
2788,73,2024-08-14,388,574
9011,40,2024-08-28,59,70
2219,72,2024-10-19,19,28
6195,4,2024-01-24,102,121
7603,20,2024-02-07,162,192
2809,60,2024-02-29,52,62
6043,55,2024-04-01,87,103
6710,15,2024-11-25,105,186
5757,4,2024-03-27,460,681
6548,90,2024-12-20,120,213
2970,12,2024-11-17,320,474
2527,31,2024-08-31,291,431
2387,99,2024-12-04,93,138
9086,64,2024-01-09,483,858
2497,75,2024-10-19,75,89
2026,57,2024-10-27,85,151
7864,10,2024-08-14,344,509
9540,45,2024-09-18,476,704
3541,56,2024-12-14,380,562
8958,39,2024-09-29,221,327
3639,80,2024-04-08,165,293
8994,40,2024-06-06,208,369
4988,79,2024-04-29,293,434
6735,69,2024-08-01,420,622
2004,61,2024-06-27,224,332
8389,16,2024-04-28,87,155
1939,50,2024-12-19,298,353
6336,56,2024-07-09,151,223
9492,59,2024-05-15,67,79
2835,84,2024-10-28,282,334
9719,77,2024-12-05,312,554
7347,58,2024-07-19,442,654
1197,10,2024-11-21,413,733
6221,89,2024-03-29,128,152
9982,66,2024-11-08,294,522
9541,62,2024-07-30,350,414
4294,65,2024-12-07,470,556
8954,76,2024-11-11,60,107
8413,66,2024-08-05,142,210
9302,78,2024-01-20,237,351
7080,69,2024-03-05,245,290
5468,82,2024-09-30,187,332
4960,23,2024-12-30,81,120
6898,30,2024-08-18,170,302
1678,70,2024-09-19,329,584
5568,60,2024-11-28,192,341
1420,58,2024-04-09,277,492
5554,16,2024-02-21,66,98
8817,19,2024-03-05,280,414
5538,37,2024-02-19,164,291
1948,9,2024-11-28,113,201
4092,28,2024-09-04,234,346
5922,47,2024-09-27,300,355
8961,66,2024-02-27,415,737
8950,7,2024-01-07,410,607
7879,50,2024-05-27,363,537
3417,95,2024-04-09,289,513
4551,86,2024-02-13,307,454
6774,97,2024-03-10,410,485
3361,80,2024-11-27,312,554
7991,20,2024-09-07,138,245
4343,88,2024-10-21,368,436
7011,92,2024-02-26,2,4
9989,15,2024-05-20,12,18
7926,79,2024-10-22,60,71
4594,66,2024-03-17,435,644
3503,34,2024-03-22,442,785
4202,28,2024-05-22,343,508
5476,99,2024-11-10,183,325
1361,42,2024-12-20,134,159
3089,1,2024-02-23,245,435
8050,50,2024-10-20,235,348
6708,19,2024-12-16,95,112
4339,8,2024-04-24,48,85
2506,33,2024-07-28,260,308
1595,74,2024-03-15,82,146
2023,43,2024-12-16,8,12
2357,40,2024-12-07,118,210
9051,96,2024-10-02,48,71
6628,51,2024-09-08,448,663
8730,45,2024-09-22,359,638
1963,81,2024-06-15,11,16
9991,1,2024-11-22,212,377
5533,90,2024-12-01,214,317
9357,49,2024-05-07,226,401
8326,78,2024-04-13,333,591
6353,72,2024-11-23,87,103
5046,19,2024-08-16,141,250
7426,69,2024-08-02,401,593
2356,96,2024-12-30,12,14
4356,90,2024-11-23,233,276
9776,89,2024-12-13,162,288
2545,96,2024-06-08,189,224
6324,61,2024-11-27,247,439
7806,28,2024-09-18,458,813
7698,67,2024-09-29,353,627
5757,32,2024-05-30,486,575
6437,5,2024-12-28,269,318
8447,68,2024-06-26,343,406
8720,49,2024-04-11,243,360
2887,84,2024-07-07,139,206
6439,94,2024-01-13,357,423
6764,46,2024-11-12,256,455
6817,73,2024-11-23,96,142
4174,23,2024-01-23,357,423
7644,23,2024-08-28,192,284
3141,35,2024-07-28,176,313
5885,85,2024-07-19,438,519
2871,99,2024-11-18,252,373
2845,91,2024-09-18,203,300
4577,79,2024-02-14,220,391
1820,88,2024-04-12,52,77
4388,95,2024-06-19,491,727
5501,5,2024-09-30,5,6
1614,3,2024-08-14,163,193
7304,99,2024-06-29,357,634
9651,41,2024-01-17,43,51
1350,71,2024-09-27,267,474
3172,65,2024-02-12,429,508
4555,40,2024-08-26,468,693
8017,60,2024-12-21,232,412
9278,71,2024-07-25,114,202
7910,31,2024-06-13,350,518
9503,7,2024-12-23,367,435
3062,64,2024-05-16,400,592
7794,42,2024-04-14,86,102
9929,35,2024-05-15,35,52
7378,85,2024-05-25,303,448
2461,98,2024-12-11,29,43
3139,21,2024-06-18,297,440
7283,72,2024-08-11,317,375
6448,84,2024-06-17,139,206
7137,99,2024-01-26,94,111
7839,42,2024-04-30,469,833
6872,95,2024-11-12,123,218
8596,96,2024-07-19,484,573
5745,34,2024-10-03,406,481
5788,13,2024-01-17,32,47
5307,50,2024-03-19,379,449
1067,19,2024-11-14,335,397
9197,48,2024-11-13,386,457
6816,39,2024-12-24,415,614
7173,39,2024-10-06,472,699
3558,78,2024-07-27,223,330
2774,82,2024-01-31,422,500
4633,71,2024-01-08,365,432
7777,82,2024-07-26,273,323
5047,34,2024-10-05,457,676
9984,43,2024-07-25,219,389
7401,3,2024-03-16,267,395
8968,33,2024-04-13,114,169
2695,89,2024-08-03,466,552
1083,99,2024-04-25,138,245
9201,76,2024-02-04,319,472
9007,44,2024-02-11,110,163
8280,96,2024-06-19,156,185
4272,4,2024-11-12,359,531
6485,40,2024-01-25,283,335
4991,64,2024-06-06,393,582
4361,20,2024-12-21,168,298
8228,86,2024-03-17,60,89
8039,66,2024-04-11,154,228
3785,29,2024-05-06,168,249
4234,1,2024-06-12,433,769
9331,67,2024-09-08,28,33
3084,97,2024-02-19,353,418
9250,51,2024-01-20,472,699
8738,17,2024-06-11,443,787
9236,65,2024-04-28,177,210
2923,61,2024-05-19,482,571
7428,29,2024-09-26,231,342
9937,18,2024-01-13,430,509
3882,37,2024-03-11,372,551
7283,8,2024-11-11,470,556
8186,74,2024-12-29,180,320
7494,20,2024-06-21,411,608
1891,24,2024-12-11,423,501
1979,68,2024-04-18,414,613
7225,27,2024-04-22,51,60
1062,96,2024-11-25,345,613
2141,77,2024-03-07,76,112
8919,70,2024-02-16,357,423
5902,64,2024-12-02,41,49
6802,60,2024-07-27,371,549
1534,6,2024-02-27,279,413
5742,8,2024-01-01,127,226
3607,60,2024-12-07,322,572
3466,61,2024-11-14,166,295
5434,74,2024-11-03,111,164
1814,86,2024-05-06,51,60
8925,5,2024-11-20,48,85
2852,54,2024-07-08,308,547
5172,86,2024-10-25,365,432
7510,7,2024-04-29,269,318
1531,13,2024-05-01,255,377
2385,38,2024-10-24,131,155
9240,9,2024-09-06,492,728
7032,50,2024-06-11,15,18
7414,6,2024-11-18,158,234
4521,58,2024-05-09,491,581
8286,20,2024-04-01,420,746
8417,73,2024-02-16,101,120
1705,78,2024-03-04,397,588
9229,27,2024-03-06,373,552
6891,35,2024-04-27,143,169
5080,44,2024-01-18,22,33
7766,74,2024-01-24,316,561
5845,20,2024-09-28,277,492
1412,98,2024-04-29,48,57
1895,81,2024-09-16,83,123
6683,71,2024-01-18,28,33
8618,17,2024-01-18,472,559
2448,24,2024-08-13,132,156
1311,8,2024-06-21,392,696
2294,68,2024-04-28,342,607
2581,84,2024-03-06,197,292
3811,14,2024-05-05,231,274
6737,72,2024-12-08,452,669
2573,78,2024-01-06,472,559
7300,65,2024-01-26,405,719
9811,16,2024-11-02,382,678
7761,87,2024-02-14,149,265
5347,94,2024-10-28,140,166
3317,10,2024-07-09,275,326
6705,9,2024-01-05,222,329
8194,73,2024-03-17,111,164
4858,85,2024-07-03,494,731
4544,41,2024-01-05,43,51
6791,88,2024-10-24,159,235
8640,16,2024-01-16,68,81
8943,98,2024-10-12,312,369
7442,72,2024-11-04,73,108
1701,80,2024-06-04,91,162
3733,6,2024-10-21,64,95
3136,3,2024-08-20,218,387
3179,50,2024-03-05,303,448
9335,20,2024-08-01,193,229
3243,56,2024-09-17,307,363
2065,21,2024-06-02,109,194
1643,48,2024-01-09,155,229
2167,47,2024-08-20,112,166
4063,31,2024-10-26,306,543
6793,88,2024-11-25,464,824
3805,70,2024-11-05,301,356
7955,64,2024-12-29,212,251
8742,37,2024-06-01,284,420
6964,73,2024-02-05,293,520
4440,87,2024-08-25,342,405
5913,27,2024-06-27,496,734
7348,72,2024-11-18,346,512
9977,98,2024-03-27,248,440
7615,88,2024-12-21,85,151
6995,11,2024-03-29,270,480
3030,22,2024-02-17,86,153
5537,11,2024-04-19,98,145
2505,7,2024-04-22,104,154
8640,82,2024-04-07,117,208
6594,67,2024-08-02,247,292
5063,39,2024-09-16,327,484
4947,60,2024-11-06,288,511
7230,10,2024-04-14,266,315
3495,65,2024-05-31,149,221
9869,46,2024-06-07,244,433
6908,2,2024-01-03,152,180
2101,24,2024-04-22,104,185
2830,13,2024-08-16,362,643
5366,82,2024-04-12,365,540
8649,10,2024-11-06,474,842
1009,86,2024-07-28,15,27
3389,64,2024-08-11,11,13
9026,97,2024-01-26,235,417
1989,74,2024-05-10,49,58
6965,4,2024-09-27,390,462
8960,39,2024-09-19,416,493
3362,11,2024-02-18,245,363
4445,44,2024-01-04,26,38
3241,46,2024-06-17,444,789
3088,69,2024-07-20,215,318
6221,54,2024-09-07,474,702
5477,99,2024-12-25,207,306
3006,49,2024-11-27,192,227
1542,49,2024-09-22,1,2
2174,95,2024-03-31,138,204
2857,1,2024-07-17,466,690
1660,74,2024-09-14,49,87
3829,15,2024-11-15,432,767
2466,99,2024-06-14,360,639
7347,97,2024-06-23,40,71
4447,67,2024-09-03,481,570
3982,83,2024-03-25,362,429
8539,37,2024-08-17,188,334
6684,91,2024-08-20,394,466
1137,60,2024-05-19,307,545
6091,31,2024-06-14,445,527
8968,88,2024-02-17,396,586
9553,1,2024-03-02,331,490
2356,10,2024-10-26,408,725
5898,28,2024-01-03,115,170
6024,81,2024-06-10,405,599
6571,82,2024-01-17,274,487
7208,19,2024-11-10,325,385
8932,81,2024-02-01,85,126
4986,15,2024-09-09,365,540
3109,24,2024-10-21,197,350
7220,94,2024-10-24,156,185
3938,97,2024-11-12,168,298
8848,79,2024-08-08,52,62
8222,88,2024-07-29,480,852
9747,59,2024-02-24,46,54
8740,59,2024-02-10,328,583
7588,56,2024-05-09,297,440
1100,67,2024-02-15,200,237
4248,58,2024-04-21,219,259
3901,94,2024-12-26,405,719
9024,35,2024-11-03,240,355
1478,55,2024-05-27,308,365
8966,18,2024-08-23,209,371
1803,66,2024-05-30,186,275
6764,71,2024-07-17,304,540
8215,68,2024-04-30,99,117
4863,32,2024-10-28,385,570
6446,42,2024-09-30,70,104
2803,1,2024-05-26,86,153
8638,7,2024-01-29,25,44
4418,29,2024-06-23,137,203
5335,89,2024-10-18,197,233
7889,69,2024-01-05,65,96
8983,88,2024-10-23,475,703
4544,16,2024-12-08,253,449
2450,84,2024-06-01,230,272
8126,70,2024-08-07,183,217
1895,91,2024-10-22,254,376
6996,48,2024-08-21,105,155
7651,62,2024-06-22,494,877
7866,82,2024-06-27,254,451
4558,45,2024-07-29,57,101
7891,49,2024-07-30,109,161
1163,10,2024-03-31,423,501
7078,60,2024-12-02,61,72
5596,3,2024-07-01,18,21
1264,96,2024-07-31,347,514
6362,41,2024-08-01,165,244
7884,90,2024-02-13,260,308
4740,73,2024-12-23,179,212
4506,28,2024-12-10,185,329
4415,15,2024-09-14,463,822
7730,85,2024-07-15,422,749
4252,44,2024-11-24,366,542
2657,96,2024-12-23,319,567
3993,21,2024-01-06,319,567
9522,43,2024-04-06,23,27
4201,12,2024-06-06,299,354
2031,7,2024-03-16,69,123
4713,1,2024-05-10,146,173
8460,57,2024-07-06,42,50
9229,64,2024-11-26,358,636
1243,29,2024-09-13,453,536
9959,88,2024-10-06,56,99
3667,77,2024-10-11,125,185
4089,17,2024-12-23,188,334
3963,99,2024-09-25,273,485
8708,32,2024-07-18,395,468
9336,71,2024-08-26,469,555
1783,4,2024-12-18,423,501
9423,55,2024-04-23,131,194
2013,87,2024-12-05,389,576
7883,48,2024-10-25,146,173
8888,56,2024-01-28,428,760
1125,38,2024-10-29,465,826
3699,16,2024-05-18,55,98
5516,96,2024-07-13,462,547
8355,96,2024-09-13,352,521
1347,42,2024-12-30,283,419
4514,2,2024-05-23,83,147
5812,58,2024-08-24,387,687
3004,32,2024-08-22,36,64
8334,1,2024-04-15,100,118
7857,70,2024-11-15,371,549
1154,33,2024-05-23,174,309
6971,2,2024-11-21,270,480
4530,22,2024-06-14,221,392
9973,11,2024-10-27,281,416
3610,10,2024-03-16,462,547
2935,60,2024-08-25,226,401
5451,39,2024-09-03,297,440
4605,37,2024-12-17,137,203
2068,78,2024-08-16,60,89
9374,28,2024-01-09,428,760
9415,66,2024-01-27,268,397
4544,35,2024-03-24,408,604
8874,6,2024-06-07,231,342
5123,41,2024-07-27,23,27
9778,51,2024-02-15,384,455
4742,57,2024-04-26,464,687
5057,28,2024-10-25,197,292
5520,4,2024-10-25,185,274
7656,19,2024-06-30,491,581
7095,4,2024-05-11,173,205
6952,89,2024-04-10,399,472
6865,85,2024-03-13,366,433
1910,44,2024-08-21,81,144
4731,66,2024-08-20,121,143
6097,59,2024-07-08,108,160
4059,21,2024-12-11,154,274
9786,90,2024-01-08,102,181
4673,67,2024-10-18,124,220
4973,55,2024-09-25,172,255
6874,94,2024-01-25,112,166
6131,98,2024-04-27,474,842
8412,26,2024-03-11,250,444
5551,56,2024-12-05,339,602
9634,38,2024-12-29,364,646
1355,88,2024-04-09,22,39
2698,85,2024-01-30,20,30
6081,68,2024-03-19,160,189
7995,14,2024-08-11,173,256
1541,58,2024-01-27,28,50
7106,71,2024-10-13,65,115
3773,20,2024-04-15,197,233
2591,67,2024-12-16,357,528
1307,63,2024-01-17,200,355
2787,59,2024-04-07,337,499
2514,28,2024-08-13,309,549
6103,9,2024-12-30,132,234
2257,69,2024-10-20,99,176
7573,91,2024-04-27,497,588
8706,52,2024-09-15,35,62
4924,5,2024-12-25,187,277
9895,37,2024-04-27,240,426
5551,13,2024-11-28,379,561
7506,75,2024-12-01,146,259
8849,92,2024-08-20,176,313
3179,46,2024-07-18,68,81
1938,51,2024-07-16,281,333
5031,17,2024-12-09,466,828
8045,73,2024-05-18,360,426
7177,96,2024-09-29,332,590
9103,30,2024-03-23,234,277
4897,27,2024-12-20,41,49
4786,35,2024-04-24,497,883
7559,41,2024-11-13,362,643
8353,13,2024-06-12,156,231
3889,99,2024-11-02,433,513
6962,49,2024-01-07,60,89
8616,72,2024-01-23,168,249
5808,31,2024-12-04,409,484
3528,76,2024-11-21,205,303
7540,48,2024-03-30,329,390
4443,61,2024-02-24,365,648
1091,34,2024-04-24,168,298
7385,4,2024-09-17,460,681
8748,75,2024-03-24,20,30
9750,57,2024-04-12,212,251
1095,36,2024-12-30,273,485
9231,81,2024-11-21,446,792
5411,29,2024-05-25,250,444
7923,57,2024-03-03,228,337
5384,18,2024-08-13,281,416
7181,86,2024-10-06,126,186
4296,56,2024-08-04,209,371
7005,11,2024-09-08,74,88
3882,2,2024-02-23,473,840
7464,75,2024-03-18,246,364
3115,63,2024-03-02,302,447
1576,15,2024-07-16,493,730
7916,68,2024-03-05,323,574
6751,25,2024-07-16,131,233
5989,46,2024-02-03,481,712
8810,21,2024-05-12,267,395
7658,20,2024-12-01,417,617
8846,42,2024-12-29,468,693
7165,99,2024-10-13,416,616
8392,31,2024-09-08,172,204
5011,53,2024-06-13,285,337
9296,56,2024-10-20,192,341
1658,12,2024-09-07,190,225
3561,93,2024-12-29,321,380
7103,86,2024-04-13,277,410
3983,12,2024-12-19,138,204
9922,26,2024-01-05,249,295
3307,47,2024-07-27,208,308
5508,75,2024-07-23,234,277
1343,18,2024-10-28,231,274
2120,12,2024-04-13,385,570
5579,22,2024-12-11,143,169
1613,3,2024-05-07,402,714
6239,80,2024-06-25,27,40
8937,3,2024-11-22,101,179
9954,89,2024-04-12,53,63
5683,35,2024-08-23,452,803
5987,5,2024-10-19,52,92
1577,94,2024-12-20,244,433
7465,48,2024-01-10,432,767
8743,95,2024-05-28,433,641
1775,93,2024-02-02,338,600
9546,73,2024-02-08,34,60
5514,60,2024-06-16,412,610
3276,79,2024-02-23,382,565
2602,22,2024-08-31,315,559
8093,36,2024-11-23,447,794
4433,74,2024-09-26,412,488
9919,72,2024-08-18,122,144
4399,20,2024-09-03,240,355
2915,54,2024-01-28,418,742
4875,97,2024-01-20,398,471
1307,96,2024-04-25,383,567
7937,90,2024-06-20,66,117
1316,89,2024-05-24,62,110
8589,7,2024-07-24,323,478
4514,55,2024-04-16,346,512
1773,72,2024-08-23,465,688
5305,54,2024-09-18,441,783
8556,35,2024-08-01,199,236
3083,3,2024-08-21,321,475
4731,40,2024-05-16,96,170
2009,31,2024-01-21,140,249
6330,90,2024-07-03,354,524
7727,17,2024-03-18,296,526
5272,80,2024-02-13,72,128
7729,2,2024-07-25,495,879
3735,44,2024-02-17,298,441
6820,47,2024-08-30,260,308
4924,64,2024-10-05,230,408
9269,33,2024-09-18,327,387
3664,74,2024-09-03,340,403
8969,24,2024-06-21,276,490
9855,16,2024-04-19,342,607
5410,3,2024-04-24,370,657
8490,94,2024-07-16,67,99
8214,16,2024-07-02,477,565
3743,51,2024-01-25,371,439
7482,14,2024-03-15,453,536
1574,42,2024-08-07,100,148
4611,90,2024-02-22,336,497
6548,16,2024-01-29,489,724
5790,41,2024-01-29,483,715
2513,3,2024-08-17,74,88
4498,86,2024-11-14,50,59
4254,3,2024-12-16,293,520
6600,94,2024-03-25,278,329
9336,38,2024-06-25,404,718
7305,88,2024-12-05,87,103
4119,87,2024-07-09,274,487
4801,73,2024-05-08,109,129
9301,10,2024-07-03,112,199
7440,85,2024-07-23,444,526
5610,33,2024-04-05,286,423
2657,54,2024-02-14,404,478
5656,88,2024-12-27,293,434
5641,35,2024-01-08,124,184
4877,25,2024-04-11,498,884
8033,94,2024-10-23,60,71
5963,10,2024-08-22,370,657
7044,75,2024-06-02,343,508
4964,46,2024-02-05,188,334
5940,43,2024-04-15,225,400
3998,74,2024-01-10,227,336
1605,61,2024-09-22,396,703
6418,39,2024-07-13,164,243
2225,39,2024-05-29,325,385
1932,54,2024-07-26,472,838
9763,68,2024-06-20,405,599
1158,95,2024-10-27,196,232
3640,10,2024-10-01,150,178
2146,9,2024-04-28,485,861
6496,93,2024-02-28,343,406
4737,69,2024-08-08,164,194
6022,67,2024-10-23,197,292
4371,5,2024-08-25,199,295
2338,76,2024-09-02,212,251
7747,35,2024-09-22,213,378
7639,82,2024-05-01,42,62
5887,60,2024-06-20,178,263
4573,49,2024-02-16,96,170
3450,79,2024-05-29,260,462
8512,14,2024-06-18,333,394
8127,72,2024-11-18,323,478
4655,23,2024-02-11,366,433
8788,64,2024-12-02,69,82
6648,55,2024-05-16,360,426
9987,91,2024-10-29,189,224
1666,86,2024-11-11,311,552
6883,47,2024-12-29,319,472
9759,47,2024-10-11,188,334
8387,22,2024-04-09,298,529
3801,89,2024-10-31,169,300
6259,13,2024-11-30,53,63
9128,92,2024-05-01,138,204
5491,10,2024-03-22,293,434
8681,75,2024-02-06,445,527
7233,40,2024-01-25,126,149
3242,68,2024-02-19,431,510
2826,54,2024-06-28,435,773
1544,1,2024-05-19,385,684
3408,76,2024-06-23,420,622
1021,57,2024-07-30,365,540
9290,19,2024-03-04,75,111
8730,46,2024-04-12,32,38
5078,17,2024-05-10,25,30
2680,62,2024-08-09,310,459
4069,40,2024-08-25,32,57
5165,57,2024-02-09,279,496
9362,27,2024-09-01,193,286
1832,10,2024-02-17,322,381
5417,47,2024-06-19,228,270
3081,75,2024-02-15,200,355
4858,33,2024-01-03,107,127
7763,95,2024-05-16,300,355
5292,82,2024-10-11,339,401
1337,22,2024-02-26,376,556
6330,20,2024-11-16,23,27
1913,32,2024-02-25,253,300
4173,60,2024-10-09,472,699
4819,78,2024-02-21,215,382
9594,12,2024-07-26,6,7
2402,8,2024-12-13,35,62
1300,41,2024-01-05,292,519
2594,7,2024-08-02,395,468
4128,71,2024-05-29,384,568
8506,18,2024-07-20,174,309
7319,29,2024-02-16,227,403
9953,18,2024-02-22,4,5
5898,80,2024-02-21,198,352
2942,70,2024-05-19,436,774
4760,93,2024-05-31,262,465
7545,45,2024-11-27,431,765
4193,63,2024-07-05,35,52
4421,86,2024-05-29,446,660
6264,85,2024-04-21,45,53
9353,67,2024-04-22,469,694
4555,47,2024-10-01,456,810
6467,39,2024-02-02,143,254
6475,98,2024-07-08,104,123
1150,30,2024-03-14,462,547
8371,82,2024-08-06,323,574
9423,1,2024-11-30,266,472
3230,60,2024-01-21,161,286
3446,36,2024-11-28,153,272
6046,20,2024-09-18,273,404
5585,47,2024-09-07,245,435
7399,36,2024-10-01,250,296
9344,8,2024-07-10,118,175
6776,7,2024-09-21,287,425
1473,34,2024-03-17,13,23
2399,32,2024-12-10,422,625
1909,27,2024-02-25,424,753
1523,93,2024-04-18,401,593
3306,54,2024-02-15,244,289
1553,31,2024-04-04,483,572
1866,26,2024-10-28,410,485
9567,21,2024-10-07,95,112
7783,82,2024-12-05,388,689
8687,87,2024-03-15,257,456
7369,91,2024-05-27,476,704
1564,54,2024-01-19,428,507
6340,23,2024-09-02,308,365
2992,24,2024-11-11,9,13
1226,81,2024-03-29,347,616
8017,32,2024-06-06,74,88
5274,58,2024-02-17,421,498
6842,92,2024-09-15,149,176
1116,42,2024-05-26,424,628
2198,34,2024-06-27,286,339
5217,49,2024-05-16,76,135
5433,65,2024-10-20,306,362
9774,10,2024-01-08,216,320
9984,20,2024-02-04,160,284
7393,55,2024-11-13,269,318
5059,85,2024-09-22,476,564
4499,16,2024-10-21,442,523
1188,8,2024-05-24,349,517
7463,31,2024-02-14,27,48
2985,23,2024-09-10,60,107
7832,9,2024-11-29,222,263
7833,87,2024-11-17,413,489
1103,43,2024-09-29,78,115
3666,63,2024-09-07,295,524
3233,17,2024-01-26,205,364
3510,82,2024-03-12,38,67
5772,49,2024-11-25,225,400
6610,81,2024-07-23,451,667
4834,96,2024-01-13,239,283
3044,5,2024-04-14,421,748
2350,83,2024-10-24,205,364
4862,89,2024-12-19,184,272
3278,39,2024-12-14,482,713
2288,85,2024-03-21,393,465
4211,52,2024-02-19,447,662
7296,3,2024-05-17,359,531
1138,48,2024-02-18,262,465
4388,9,2024-01-19,122,144
7883,86,2024-11-10,31,46
8988,77,2024-08-22,285,422
4682,41,2024-03-18,291,517
1737,66,2024-06-24,176,208
7494,40,2024-12-19,320,474
5299,82,2024-06-28,335,397
3311,69,2024-01-18,270,480
4347,60,2024-11-17,131,155
1785,59,2024-11-25,488,867
8075,81,2024-08-02,367,543
9784,77,2024-09-13,267,395
4803,65,2024-08-07,59,87
6197,8,2024-03-04,320,474
4154,36,2024-08-20,353,522
7837,26,2024-07-30,311,552
9097,90,2024-10-19,418,495
4095,16,2024-07-18,412,732
5869,69,2024-01-18,206,305
9080,46,2024-04-02,35,41
8307,84,2024-03-04,79,140
2145,66,2024-12-17,236,279
9312,2,2024-10-02,254,376
2599,37,2024-12-16,411,487
7676,26,2024-03-02,243,288
3347,61,2024-12-24,206,366
4476,81,2024-02-27,58,86
8344,41,2024-06-21,212,377
4893,99,2024-10-11,236,349
2406,76,2024-01-04,28,50
4380,93,2024-02-03,474,561
4026,64,2024-03-06,136,242
3869,19,2024-03-26,385,456
2333,12,2024-03-21,331,392
5136,22,2024-03-05,173,205
7094,94,2024-09-07,209,309
5492,83,2024-02-14,373,442
8089,58,2024-09-03,64,114
6426,83,2024-03-11,462,821
5978,62,2024-04-21,233,345
5196,78,2024-03-18,381,451
1674,71,2024-08-01,426,504
7655,40,2024-04-08,472,699
8264,11,2024-11-13,335,397
7380,21,2024-11-30,137,203
7056,17,2024-12-22,22,33
4676,42,2024-02-09,191,283
4152,79,2024-08-11,179,318
7646,57,2024-10-12,52,92
1232,94,2024-01-22,314,372
4952,47,2024-08-31,324,480
9275,71,2024-06-16,87,129
3500,96,2024-03-21,234,277
9950,50,2024-01-03,141,167
8402,2,2024-06-21,225,333
4080,50,2024-11-15,435,515
8802,3,2024-09-26,93,110
7418,8,2024-08-30,309,549
3866,1,2024-06-15,322,572
4882,54,2024-08-06,400,592
2326,26,2024-09-08,323,382
8485,16,2024-07-02,457,676
6875,42,2024-06-22,339,502
1233,73,2024-10-28,88,104
9773,21,2024-11-03,169,200
2922,13,2024-02-02,405,599
9226,2,2024-12-02,251,297
7597,58,2024-08-13,211,375
2745,27,2024-08-31,74,110
6175,37,2024-07-08,425,755
8270,76,2024-02-29,423,626
1871,80,2024-11-21,123,146
6565,49,2024-10-07,452,669
4438,79,2024-05-24,220,326
3544,31,2024-10-05,77,114
6374,17,2024-06-06,198,234
1784,42,2024-10-23,171,202
2879,22,2024-01-02,225,400
2500,59,2024-08-10,414,735
5418,93,2024-09-08,397,705
6428,28,2024-03-09,351,623
9578,31,2024-01-08,347,514
1576,73,2024-01-06,338,600
6865,15,2024-08-31,325,481
8748,3,2024-05-04,98,145
6058,41,2024-07-31,149,221
5663,12,2024-04-14,293,347
3122,38,2024-10-22,21,31
1813,25,2024-06-23,272,483
7192,3,2024-09-11,314,372
4077,32,2024-04-21,451,667
3689,97,2024-01-09,435,773
5897,37,2024-10-09,328,583
4187,93,2024-04-16,302,358
4761,54,2024-04-01,489,724
9809,19,2024-12-13,390,462
3770,90,2024-09-23,230,272
1175,72,2024-01-11,264,391
5586,55,2024-10-06,117,139
1580,24,2024-08-10,294,522
4408,57,2024-01-01,99,147
2182,71,2024-09-17,116,137
8558,65,2024-02-14,488,722
2522,8,2024-09-04,409,605
4867,73,2024-10-20,319,472
6454,35,2024-12-15,139,247
5149,63,2024-02-18,222,394
1422,5,2024-12-20,83,123
4980,14,2024-03-13,236,419
5699,58,2024-05-19,375,666
7524,13,2024-07-05,108,160
3327,24,2024-07-29,370,438
2585,40,2024-12-16,386,686
6722,69,2024-09-21,21,31
2310,29,2024-10-03,217,321
2234,62,2024-05-04,108,128
1477,5,2024-12-16,16,28
3798,7,2024-06-28,47,83
5193,77,2024-04-21,144,256
8552,40,2024-03-17,63,75
8652,59,2024-06-08,8,12
3055,77,2024-03-26,32,38
1933,36,2024-10-28,61,72
4871,2,2024-12-11,37,66
4658,52,2024-08-08,291,431
4945,43,2024-05-28,37,44
8527,69,2024-04-18,174,258
2708,1,2024-09-07,84,99
4502,7,2024-07-29,395,702
